ID,Txid,Vout,Signature,PubKey,Value,PubKeyHash,TransactionID
57,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,eO8a4iHxQnlu49IfGkSajnuVVj/A79z5GzR9wcELSXkcJ0t3WIFjNuPtmIgK6ccZGJEamgQ/Z/GImAJdO6oFBg==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,980.8199,6rmIS2ai0r/Oq1078kvxD0x7P7g=,viIu3eBZJDY8fqkNhE7cPYcAKqpBmWQNi3T3Cn9OF9Q=
58,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,eO8a4iHxQnlu49IfGkSajnuVVj/A79z5GzR9wcELSXkcJ0t3WIFjNuPtmIgK6ccZGJEamgQ/Z/GImAJdO6oFBg==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,7777.4067,6ZkFXgilVIMVA6ju7lhOEk+EtBQ=,viIu3eBZJDY8fqkNhE7cPYcAKqpBmWQNi3T3Cn9OF9Q=
59,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
60,ajEsgTwo1uc3wnluZ0eyv9Oae0JURCZPm0MfxMqYKEI=,0,sTkJwolEZJyS98E61pBrB0cZF1TqkP1dyGz8BnPQlwYSwWPjLQp7yanPIAjXsgUaBHBXdv86Wz79xzlmuWvZdw==,kowJvTnDwFTX+lTny85UnUa3owZAQRbMW5dyfmfxnyOpd43aiPFytYz2tTRHr/onoC0xjTY5aUdY1SZrUOdvew==,937.76794,d7YmyuPNnBnLT/wTJm7ceVQpYEM=,U9sO5k4/NXCRlNeuOrqkUL9qORWdXvU7Sz8zcYkb1rw=
61,ajEsgTwo1uc3wnluZ0eyv9Oae0JURCZPm0MfxMqYKEI=,0,sTkJwolEZJyS98E61pBrB0cZF1TqkP1dyGz8BnPQlwYSwWPjLQp7yanPIAjXsgUaBHBXdv86Wz79xzlmuWvZdw==,kowJvTnDwFTX+lTny85UnUa3owZAQRbMW5dyfmfxnyOpd43aiPFytYz2tTRHr/onoC0xjTY5aUdY1SZrUOdvew==,9281.662,kR0/T6LDC4MpDGtMKZUPt4YjJ2M=,U9sO5k4/NXCRlNeuOrqkUL9qORWdXvU7Sz8zcYkb1rw=
62,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
63,3ldV3tnEO2nLNdr2xjLcVbqSFQ59GBE64ltyGHAmnd4=,0,/U7pJU5SUSdGDuIWm6ieHXR887ftr0eqMq90YBvC/kAJynviLtjbP7qAa/6LYqFvDbh567S1zlyN26MH6FzAXg==,5gAoHFiEMRE6+9AUTU6ZWwquvmur63I3ckgGvLHwWBFJCLWjdGGo1Fkgi2ufswTQKMcf77pDTxx5ENy+WUX7SA==,416.86044,1WSqhyhtt53a2uHBB+l1wdF25qg=,aiC/yPtSvsBAZU9+y0sthXNQHZnSU1Q3IZNTDTnlUAU=
64,3ldV3tnEO2nLNdr2xjLcVbqSFQ59GBE64ltyGHAmnd4=,0,/U7pJU5SUSdGDuIWm6ieHXR887ftr0eqMq90YBvC/kAJynviLtjbP7qAa/6LYqFvDbh567S1zlyN26MH6FzAXg==,5gAoHFiEMRE6+9AUTU6ZWwquvmur63I3ckgGvLHwWBFJCLWjdGGo1Fkgi2ufswTQKMcf77pDTxx5ENy+WUX7SA==,186.06552,5vjrvctBPFxPsD/m4FHECCckdfs=,aiC/yPtSvsBAZU9+y0sthXNQHZnSU1Q3IZNTDTnlUAU=
65,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
66,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,9vDPjssFuZsdPeu2eXfO1zKPGBp741sB2k6mIpd6f5gKTDmdw8yYfmw1TtZkx+3PLwDgI2MuN4EgtJ9pGNZG8Q==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,7919.93,rsqVvE7dyMmghHzwxOFXqVC5ed0=,KyFFo+ScISGXswFOs9knTgSbUYLaSXQIkPJnvBFOmSg=
67,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,9vDPjssFuZsdPeu2eXfO1zKPGBp741sB2k6mIpd6f5gKTDmdw8yYfmw1TtZkx+3PLwDgI2MuN4EgtJ9pGNZG8Q==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,5487.0845,x5qCyTFTv8wlh7qOG9ANm7yLVgI=,KyFFo+ScISGXswFOs9knTgSbUYLaSXQIkPJnvBFOmSg=
68,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
69,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,/dXQheqBYNvVxQsu4NN3Ta+PM8+UBUc9Csv55rIiFlWiR7WTUvwrdHiKCq/CqvYY1nZNi3WYqCJSd5x7cmBnzA==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,5052.3584,xcx+TjTmPjnYbEowFMp3Vqu3NUo=,5FmyaG1INqo2e/o7Fvdr146TzFfCxuJRcaIDk2xQqyY=
70,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,/dXQheqBYNvVxQsu4NN3Ta+PM8+UBUc9Csv55rIiFlWiR7WTUvwrdHiKCq/CqvYY1nZNi3WYqCJSd5x7cmBnzA==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,8354.656,x5qCyTFTv8wlh7qOG9ANm7yLVgI=,5FmyaG1INqo2e/o7Fvdr146TzFfCxuJRcaIDk2xQqyY=
71,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
72,y0iovh2f1HKLOuUNp6im1N9WvN2Cw+ExjvmwoNvVgDM=,0,O9ELsUq/iUB+ZfUr9/weFiNwmeOKorG5sffnepKqxobL5SQK4mxy9MWZdMu+n463ldaU8IfDkPaK+XLs0chM+w==,kKEs9PG+SgO3Iapzsm0BP7dA7gVzDwgVJyWUoSL8FNtx2j/xHhcbYQVIS0mFFAo/KJfqW4DOBzRgcRPHUWYZPg==,232.5035,pCBXIOsmHcDlEPgFK/AHPWJBicg=,JTymnGq8WAgYhlgAvAUeVoytjqfUlkBxwJgrqFTQhuI=
73,y0iovh2f1HKLOuUNp6im1N9WvN2Cw+ExjvmwoNvVgDM=,0,O9ELsUq/iUB+ZfUr9/weFiNwmeOKorG5sffnepKqxobL5SQK4mxy9MWZdMu+n463ldaU8IfDkPaK+XLs0chM+w==,kKEs9PG+SgO3Iapzsm0BP7dA7gVzDwgVJyWUoSL8FNtx2j/xHhcbYQVIS0mFFAo/KJfqW4DOBzRgcRPHUWYZPg==,120.12657,Qs5SUicycXUL3l0p/eieo13U59s=,JTymnGq8WAgYhlgAvAUeVoytjqfUlkBxwJgrqFTQhuI=
74,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
75,3ldV3tnEO2nLNdr2xjLcVbqSFQ59GBE64ltyGHAmnd4=,0,nb8uF958agIixR90eFB5jun+a93yBVpv9nXbFGP+iu/KytOJRAfDNWWbNzxZLM5XmMXOx5yXmW9KzvbkMCpNKA==,5gAoHFiEMRE6+9AUTU6ZWwquvmur63I3ckgGvLHwWBFJCLWjdGGo1Fkgi2ufswTQKMcf77pDTxx5ENy+WUX7SA==,562.42834,CsHreLLhdrdmOtnXOVdurALVxE0=,7Fx/FlSZPeD/K/PhSF/1Buxj3G/pI7HyAojTvNUI/Xg=
76,3ldV3tnEO2nLNdr2xjLcVbqSFQ59GBE64ltyGHAmnd4=,0,nb8uF958agIixR90eFB5jun+a93yBVpv9nXbFGP+iu/KytOJRAfDNWWbNzxZLM5XmMXOx5yXmW9KzvbkMCpNKA==,5gAoHFiEMRE6+9AUTU6ZWwquvmur63I3ckgGvLHwWBFJCLWjdGGo1Fkgi2ufswTQKMcf77pDTxx5ENy+WUX7SA==,40.49762,5vjrvctBPFxPsD/m4FHECCckdfs=,7Fx/FlSZPeD/K/PhSF/1Buxj3G/pI7HyAojTvNUI/Xg=
77,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
78,y0iovh2f1HKLOuUNp6im1N9WvN2Cw+ExjvmwoNvVgDM=,0,TzCkkKbw+S0wuMFZjT9aD9xX9T70FzHEeGelJpuoNoby9iML3OKDIrTxbpR0U3sLSfLsREWjVR63Rdw52I33qw==,kKEs9PG+SgO3Iapzsm0BP7dA7gVzDwgVJyWUoSL8FNtx2j/xHhcbYQVIS0mFFAo/KJfqW4DOBzRgcRPHUWYZPg==,136.1147,lVg8RID/QAmvWdiJP6OK/i+keM8=,j3x01q/fl3mlzAXK30XX1BNKCnxQ/INR8TKfO01RCCA=
79,y0iovh2f1HKLOuUNp6im1N9WvN2Cw+ExjvmwoNvVgDM=,0,TzCkkKbw+S0wuMFZjT9aD9xX9T70FzHEeGelJpuoNoby9iML3OKDIrTxbpR0U3sLSfLsREWjVR63Rdw52I33qw==,kKEs9PG+SgO3Iapzsm0BP7dA7gVzDwgVJyWUoSL8FNtx2j/xHhcbYQVIS0mFFAo/KJfqW4DOBzRgcRPHUWYZPg==,216.51537,Qs5SUicycXUL3l0p/eieo13U59s=,j3x01q/fl3mlzAXK30XX1BNKCnxQ/INR8TKfO01RCCA=
80,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
81,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,YcrCKCJAaQgt/Hj1ZUL7jrZxCxpnaHCtI+Lv3g+rl3TjuTZH12MkDhfK4pzbeJcyKmznhSeGk80tIdZzK4NfnQ==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,3393.5813,7AdYketo+RKOggj8upUUH28T3Dk=,MOIQCMPqfclqP9inSNpbOZ7DRXcZzIDdWyqYww7/GnU=
82,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,YcrCKCJAaQgt/Hj1ZUL7jrZxCxpnaHCtI+Lv3g+rl3TjuTZH12MkDhfK4pzbeJcyKmznhSeGk80tIdZzK4NfnQ==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,10013.434,x5qCyTFTv8wlh7qOG9ANm7yLVgI=,MOIQCMPqfclqP9inSNpbOZ7DRXcZzIDdWyqYww7/GnU=
83,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
84,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,mA+f0IaiVOBIbBh9RGdfg5mSB26uL2d9Ah6QlJP/nwA28QegYu3/pyCRQdmlVVaqFXeJPdKpt40MZWHe0x3T4Q==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,2597.7646,DA/iJJC5PZGJQ1XWJGpsDcStnPQ=,nOj0vEWW9d0HfffzNNrP8oV2EvZwH3ZsSEQok1ne2lk=
85,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,mA+f0IaiVOBIbBh9RGdfg5mSB26uL2d9Ah6QlJP/nwA28QegYu3/pyCRQdmlVVaqFXeJPdKpt40MZWHe0x3T4Q==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,6160.462,6ZkFXgilVIMVA6ju7lhOEk+EtBQ=,nOj0vEWW9d0HfffzNNrP8oV2EvZwH3ZsSEQok1ne2lk=
86,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
87,/ER0/wMY1UmKDhitJVVTEhynQk0/cZ5fcP0jeAlfdag=,0,NigUXALx4tywpln8LTQVq71u86uT5NNr3IQ6CEfn+xW4siLHYjzItbg+YzkcpBIjq+hpF1ynSqtdyqBKWoWT4Q==,zYQq3ea/KeVawcT77simUAEpREQe1rzyAwoL9KjJHJQBTk/gxt4PPv3//QL7xPft9CsV6PORo4UWOfqea7RJoA==,1651.901,292EKM5rPo9PPvFzF7Hva+psTrM=,eTH0wT+hhYa92ZzBXxqm/7dApZE7+TyUk6Vg6dsyZn0=
88,/ER0/wMY1UmKDhitJVVTEhynQk0/cZ5fcP0jeAlfdag=,0,NigUXALx4tywpln8LTQVq71u86uT5NNr3IQ6CEfn+xW4siLHYjzItbg+YzkcpBIjq+hpF1ynSqtdyqBKWoWT4Q==,zYQq3ea/KeVawcT77simUAEpREQe1rzyAwoL9KjJHJQBTk/gxt4PPv3//QL7xPft9CsV6PORo4UWOfqea7RJoA==,5643.351,lUoqakcC34jWHrCffSLedObvIt4=,eTH0wT+hhYa92ZzBXxqm/7dApZE7+TyUk6Vg6dsyZn0=
89,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
90,ajEsgTwo1uc3wnluZ0eyv9Oae0JURCZPm0MfxMqYKEI=,0,d8x++CaodmsO+KXG1hWD3ysVtoE4eFojWl0HWSCT+x7q9wr3W30lrpT+K/GemuWc+uFzCfdrm8JfvzrNAw5xFw==,kowJvTnDwFTX+lTny85UnUa3owZAQRbMW5dyfmfxnyOpd43aiPFytYz2tTRHr/onoC0xjTY5aUdY1SZrUOdvew==,9234.272,CVAphOtAX7h2vZ2o3pq8UbZOgAE=,tWNVXFQGvZoFq3upERyXoTdvFKq6EJvtk+i5bgh3fjk=
91,ajEsgTwo1uc3wnluZ0eyv9Oae0JURCZPm0MfxMqYKEI=,0,d8x++CaodmsO+KXG1hWD3ysVtoE4eFojWl0HWSCT+x7q9wr3W30lrpT+K/GemuWc+uFzCfdrm8JfvzrNAw5xFw==,kowJvTnDwFTX+lTny85UnUa3owZAQRbMW5dyfmfxnyOpd43aiPFytYz2tTRHr/onoC0xjTY5aUdY1SZrUOdvew==,985.1572,kR0/T6LDC4MpDGtMKZUPt4YjJ2M=,tWNVXFQGvZoFq3upERyXoTdvFKq6EJvtk+i5bgh3fjk=
92,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
93,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,MzzpeAwDeDuHGNaNs37GuQlmSH4ydIbqAtC1W5sMcPvlASsKjkJQvadNWYq1OqIv4h4Rtrwizq1ApwFHhfkj5Q==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,7403.1035,YIF6JlxonJAPayfgmTIG7jwYBj4=,3Yp3icd08L+DIsW6uHBImOuFfHiGM/P+8j5yB5TFDSM=
94,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,MzzpeAwDeDuHGNaNs37GuQlmSH4ydIbqAtC1W5sMcPvlASsKjkJQvadNWYq1OqIv4h4Rtrwizq1ApwFHhfkj5Q==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,1355.123,6ZkFXgilVIMVA6ju7lhOEk+EtBQ=,3Yp3icd08L+DIsW6uHBImOuFfHiGM/P+8j5yB5TFDSM=
95,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
96,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,JKKE2/SViim9+vzD2tsduNxTO3zCcjclgdUccS+sbOVfD8/Xl1NW4kPflWZyaohKv+ln+IkyfujGKRpxsul02w==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,2719.261,DRHMzkB3eFAPio8vAWjR/FdNcc8=,U94J8cdMRb8hGl2OqxHZwN50MPwkgHV6Bfaq4PmB29o=
97,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,JKKE2/SViim9+vzD2tsduNxTO3zCcjclgdUccS+sbOVfD8/Xl1NW4kPflWZyaohKv+ln+IkyfujGKRpxsul02w==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,6038.966,6ZkFXgilVIMVA6ju7lhOEk+EtBQ=,U94J8cdMRb8hGl2OqxHZwN50MPwkgHV6Bfaq4PmB29o=
98,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
99,3ldV3tnEO2nLNdr2xjLcVbqSFQ59GBE64ltyGHAmnd4=,0,VLXAxPI4+kqBOieF8TarIWAaKqSadgYSYOBrr9lWQY9nFHdXvJphQs/BjwDmhm8jrJwm3o4AtC6tqPH36kktHA==,5gAoHFiEMRE6+9AUTU6ZWwquvmur63I3ckgGvLHwWBFJCLWjdGGo1Fkgi2ufswTQKMcf77pDTxx5ENy+WUX7SA==,8.947282,292EKM5rPo9PPvFzF7Hva+psTrM=,nJZFYmaCZAh03A4Szeequ1+C5cbMGmfNh0bN9bp0Riw=
100,3ldV3tnEO2nLNdr2xjLcVbqSFQ59GBE64ltyGHAmnd4=,0,VLXAxPI4+kqBOieF8TarIWAaKqSadgYSYOBrr9lWQY9nFHdXvJphQs/BjwDmhm8jrJwm3o4AtC6tqPH36kktHA==,5gAoHFiEMRE6+9AUTU6ZWwquvmur63I3ckgGvLHwWBFJCLWjdGGo1Fkgi2ufswTQKMcf77pDTxx5ENy+WUX7SA==,593.9787,5vjrvctBPFxPsD/m4FHECCckdfs=,nJZFYmaCZAh03A4Szeequ1+C5cbMGmfNh0bN9bp0Riw=
101,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
102,/ER0/wMY1UmKDhitJVVTEhynQk0/cZ5fcP0jeAlfdag=,0,Cz7bslgUAE/+Nv8fTFfiR56yx6uJicv8lV1LGgbMHDaiv/C6WB9cHl80Duxuol7l3YLDS8Sp350oJ83LBA+i2w==,zYQq3ea/KeVawcT77simUAEpREQe1rzyAwoL9KjJHJQBTk/gxt4PPv3//QL7xPft9CsV6PORo4UWOfqea7RJoA==,6778.524,awexr3i73pMZT/Gj1KqG4ZX0Z1s=,YV/6sjgl6q4CN9uHTfDKgQFFIu9CJjH6ncAUCLsaTyA=
103,/ER0/wMY1UmKDhitJVVTEhynQk0/cZ5fcP0jeAlfdag=,0,Cz7bslgUAE/+Nv8fTFfiR56yx6uJicv8lV1LGgbMHDaiv/C6WB9cHl80Duxuol7l3YLDS8Sp350oJ83LBA+i2w==,zYQq3ea/KeVawcT77simUAEpREQe1rzyAwoL9KjJHJQBTk/gxt4PPv3//QL7xPft9CsV6PORo4UWOfqea7RJoA==,516.728,lUoqakcC34jWHrCffSLedObvIt4=,YV/6sjgl6q4CN9uHTfDKgQFFIu9CJjH6ncAUCLsaTyA=
104,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
105,y0iovh2f1HKLOuUNp6im1N9WvN2Cw+ExjvmwoNvVgDM=,0,jhtoKFKwheEkSHmw4mHtTOW0CAJ/gvPtoyUhvejmnwK8qLOkQX0OUJmQ+fRI3qZKK6/C9CMo3NXAkuMiyht9lg==,kKEs9PG+SgO3Iapzsm0BP7dA7gVzDwgVJyWUoSL8FNtx2j/xHhcbYQVIS0mFFAo/KJfqW4DOBzRgcRPHUWYZPg==,248.3388,MmSE6I/iROXQuUYUVTkH5WSY2oY=,NBv5KbirRFUScUp4WswNUgZn0pPFiDmBT4Iw9xN2xuQ=
106,y0iovh2f1HKLOuUNp6im1N9WvN2Cw+ExjvmwoNvVgDM=,0,jhtoKFKwheEkSHmw4mHtTOW0CAJ/gvPtoyUhvejmnwK8qLOkQX0OUJmQ+fRI3qZKK6/C9CMo3NXAkuMiyht9lg==,kKEs9PG+SgO3Iapzsm0BP7dA7gVzDwgVJyWUoSL8FNtx2j/xHhcbYQVIS0mFFAo/KJfqW4DOBzRgcRPHUWYZPg==,104.29126,Qs5SUicycXUL3l0p/eieo13U59s=,NBv5KbirRFUScUp4WswNUgZn0pPFiDmBT4Iw9xN2xuQ=
107,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
108,ajEsgTwo1uc3wnluZ0eyv9Oae0JURCZPm0MfxMqYKEI=,0,ZbsNs38JEYSMdaJfEKVotGLl87/FqpWO8GsivKY3Rbcxm8zeywgrPdcYewfPve8oj0dE6HSGnFzAvbgCdALvrQ==,kowJvTnDwFTX+lTny85UnUa3owZAQRbMW5dyfmfxnyOpd43aiPFytYz2tTRHr/onoC0xjTY5aUdY1SZrUOdvew==,3882.4492,ul9xmWOPYNw4KcnnYLgnzm0LQo8=,nlXlDZPAN5gcnfHxMa70LdYtmnVcvYxtTA096iC/DPM=
109,ajEsgTwo1uc3wnluZ0eyv9Oae0JURCZPm0MfxMqYKEI=,0,ZbsNs38JEYSMdaJfEKVotGLl87/FqpWO8GsivKY3Rbcxm8zeywgrPdcYewfPve8oj0dE6HSGnFzAvbgCdALvrQ==,kowJvTnDwFTX+lTny85UnUa3owZAQRbMW5dyfmfxnyOpd43aiPFytYz2tTRHr/onoC0xjTY5aUdY1SZrUOdvew==,6336.9805,kR0/T6LDC4MpDGtMKZUPt4YjJ2M=,nlXlDZPAN5gcnfHxMa70LdYtmnVcvYxtTA096iC/DPM=
110,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
111,jVZ6zYJefVgq/PrIxhNwbipWRDEa6sxRmZYP78Oc2GU=,0,0eiy7NsyC9JuPsyLI1tJ1sECJWCINL0IYmPAL7pMPwbozaae+Oa22aiEcCG1PjePqlSNPuww3vTFT9J7pFKxhA==,7YiWl4bt8RbhUShjImfGxU1QxEbtLvH3enQIm/aAkTuet18SrDBpQHodk76/Y4bFLbKuUBF7+bacaQ3rUQa8xA==,31498.393,AWNw6Xnuw4GV329u5J4dLg+Goco=,3BgJXUdkisVWjJi1fWkR0V6EudLmb5KcbiO9i1ijjOU=
112,jVZ6zYJefVgq/PrIxhNwbipWRDEa6sxRmZYP78Oc2GU=,0,0eiy7NsyC9JuPsyLI1tJ1sECJWCINL0IYmPAL7pMPwbozaae+Oa22aiEcCG1PjePqlSNPuww3vTFT9J7pFKxhA==,7YiWl4bt8RbhUShjImfGxU1QxEbtLvH3enQIm/aAkTuet18SrDBpQHodk76/Y4bFLbKuUBF7+bacaQ3rUQa8xA==,5241.674,t02UkMeC5p89j6Cx2gyeaQ2iLZ0=,3BgJXUdkisVWjJi1fWkR0V6EudLmb5KcbiO9i1ijjOU=
113,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
